Unnamed: 0,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
10340,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1234.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1234,95,33,363,374
10341,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1265.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1265,16,36,471,349
10342,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1278.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1278,15,65,499,374
10343,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_130.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_130,18,93,384,330
10344,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1310.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1310,86,12,457,309
10345,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1326.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1326,42,35,241,294
10346,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1349.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1349,97,0,364,332
10347,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_140.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_140,149,20,467,330
10348,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1408.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1408,3,0,451,345
10349,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1449.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1449,40,37,499,350
10350,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1472.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1472,212,52,333,259
10351,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1523.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1523,2,65,274,296
10352,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1536.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1536,90,82,449,312
10353,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1575.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1575,29,48,391,224
10354,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1599.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1599,170,201,331,498
10355,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1645.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1645,92,0,340,303
10356,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1657.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1657,180,127,399,298
10357,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_171.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_171,118,107,464,362
10358,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1728.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1728,1,189,581,769
10359,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1740.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1740,103,246,220,386
10360,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1776.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1776,17,17,228,219
10361,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1823.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1823,327,29,397,208
10362,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1830.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1830,161,54,327,374
10363,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1837.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1837,97,12,498,394
10364,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1922.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1922,102,0,411,321
10365,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_193.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_193,129,46,447,374
10366,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1987.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1987,1,14,415,332
10367,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1997.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1997,64,95,334,217
10368,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2,12,22,278,228
10369,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2020.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2020,2,287,187,478
10370,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2050.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2050,52,95,322,328
10371,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2068.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2068,85,97,276,372
10372,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2092.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2092,150,139,393,363
10373,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2130.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2130,109,26,420,206
10374,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2133.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2133,187,113,369,262
10375,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2153.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2153,45,90,451,304
10376,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_216.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_216,200,80,270,190
10377,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2250.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2250,206,54,372,342
10378,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2300.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2300,7,232,331,467
10379,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2315.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2315,138,36,499,344
10380,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2375.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2375,77,0,499,373
10381,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2416.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2416,37,81,499,351
10382,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2462.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2462,0,36,441,328
10383,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2482.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2482,1,7,270,434
10384,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_253.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_253,16,36,245,191
10385,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2573.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2573,98,31,265,245
10386,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2581.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2581,82,25,432,430
10387,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2612.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2612,88,118,270,316
10388,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_263.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_263,216,120,439,319
10389,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_264.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_264,46,21,294,439
10390,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2646.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2646,179,22,405,266
10391,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2648.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2648,0,0,337,497
10392,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2706.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2706,244,136,302,254
10393,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2803.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2803,56,97,445,281
10394,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2836.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2836,0,6,347,498
10395,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2847.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2847,5,0,347,263
10396,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2935.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2935,1,55,499,301
10397,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2944.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2944,151,50,499,335
10398,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2965.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2965,37,16,419,280
10399,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2991.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_2991,0,12,421,332
10400,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3,140,37,425,322
10401,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3007.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3007,0,41,257,284
10402,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3016.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3016,21,68,233,349
10403,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_31.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_31,190,72,330,276
10404,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3128.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3128,111,125,285,410
10405,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3149.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3149,83,92,272,498
10406,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3188.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3188,135,187,232,322
10407,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3194.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3194,96,318,183,435
10408,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3196.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3196,102,40,450,374
10409,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3203.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3203,287,181,425,282
10410,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3207.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3207,41,42,193,177
10411,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3220.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3220,230,157,310,287
10412,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3266.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3266,99,15,277,204
10413,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3283.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_3283,76,150,267,477
