,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
20298,dhole,images/Images/n02115913-dhole/n02115913_1979.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1979,73,25,285,217
20299,dhole,images/Images/n02115913-dhole/n02115913_2005.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2005,0,20,277,178
20300,dhole,images/Images/n02115913-dhole/n02115913_2014.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2014,87,46,141,105
20301,dhole,images/Images/n02115913-dhole/n02115913_2029.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2029,57,21,254,254
20302,dhole,images/Images/n02115913-dhole/n02115913_2044.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2044,157,113,370,238
20303,dhole,images/Images/n02115913-dhole/n02115913_2138.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2138,2,129,184,284
20304,dhole,images/Images/n02115913-dhole/n02115913_219.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_219,38,56,455,314
20305,dhole,images/Images/n02115913-dhole/n02115913_2253.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2253,0,159,185,313
20306,dhole,images/Images/n02115913-dhole/n02115913_2259.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2259,104,112,312,319
20307,dhole,images/Images/n02115913-dhole/n02115913_2264.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2264,12,10,210,323
20308,dhole,images/Images/n02115913-dhole/n02115913_2300.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2300,134,100,322,307
20309,dhole,images/Images/n02115913-dhole/n02115913_2320.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2320,60,35,187,223
20310,dhole,images/Images/n02115913-dhole/n02115913_2325.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2325,34,46,499,338
20311,dhole,images/Images/n02115913-dhole/n02115913_2338.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2338,21,93,339,251
20312,dhole,images/Images/n02115913-dhole/n02115913_2365.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2365,292,212,457,280
20313,dhole,images/Images/n02115913-dhole/n02115913_2412.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2412,11,76,100,148
20314,dhole,images/Images/n02115913-dhole/n02115913_2414.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2414,29,11,251,231
20315,dhole,images/Images/n02115913-dhole/n02115913_2480.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2480,111,102,338,298
20316,dhole,images/Images/n02115913-dhole/n02115913_25.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_25,29,11,173,166
20317,dhole,images/Images/n02115913-dhole/n02115913_250.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_250,2,82,377,276
20318,dhole,images/Images/n02115913-dhole/n02115913_2520.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2520,127,23,499,373
20319,dhole,images/Images/n02115913-dhole/n02115913_2524.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2524,106,0,499,372
20320,dhole,images/Images/n02115913-dhole/n02115913_253.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_253,0,25,495,374
20321,dhole,images/Images/n02115913-dhole/n02115913_2542.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2542,24,48,472,231
20322,dhole,images/Images/n02115913-dhole/n02115913_257.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_257,45,53,258,229
20323,dhole,images/Images/n02115913-dhole/n02115913_2579.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2579,58,71,464,375
20324,dhole,images/Images/n02115913-dhole/n02115913_262.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_262,147,24,499,355
20325,dhole,images/Images/n02115913-dhole/n02115913_2657.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2657,59,27,424,266
20326,dhole,images/Images/n02115913-dhole/n02115913_2841.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2841,276,190,460,321
20327,dhole,images/Images/n02115913-dhole/n02115913_2895.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_2895,86,160,271,305
20328,dhole,images/Images/n02115913-dhole/n02115913_3010.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3010,113,103,499,244
20329,dhole,images/Images/n02115913-dhole/n02115913_3052.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3052,105,26,496,287
20330,dhole,images/Images/n02115913-dhole/n02115913_3107.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3107,221,96,278,183
20331,dhole,images/Images/n02115913-dhole/n02115913_311.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_311,185,127,329,245
20332,dhole,images/Images/n02115913-dhole/n02115913_3115.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3115,6,57,343,214
20333,dhole,images/Images/n02115913-dhole/n02115913_312.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_312,124,23,498,276
20334,dhole,images/Images/n02115913-dhole/n02115913_3178.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3178,84,48,318,240
20335,dhole,images/Images/n02115913-dhole/n02115913_3196.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3196,145,624,567,904
20336,dhole,images/Images/n02115913-dhole/n02115913_3229.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3229,213,65,329,309
20337,dhole,images/Images/n02115913-dhole/n02115913_3270.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3270,128,128,285,258
20338,dhole,images/Images/n02115913-dhole/n02115913_3278.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3278,40,74,357,279
20339,dhole,images/Images/n02115913-dhole/n02115913_3313.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3313,206,71,484,303
20340,dhole,images/Images/n02115913-dhole/n02115913_3465.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3465,2,17,790,529
20341,dhole,images/Images/n02115913-dhole/n02115913_3473.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3473,53,51,137,222
20342,dhole,images/Images/n02115913-dhole/n02115913_3480.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3480,142,129,339,234
20343,dhole,images/Images/n02115913-dhole/n02115913_3527.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3527,1,0,353,332
20344,dhole,images/Images/n02115913-dhole/n02115913_3529.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3529,134,167,459,442
20345,dhole,images/Images/n02115913-dhole/n02115913_359.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_359,215,85,422,401
20346,dhole,images/Images/n02115913-dhole/n02115913_3601.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3601,194,106,339,221
20347,dhole,images/Images/n02115913-dhole/n02115913_3647.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3647,120,52,409,332
20348,dhole,images/Images/n02115913-dhole/n02115913_368.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_368,10,212,465,680
20349,dhole,images/Images/n02115913-dhole/n02115913_3740.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3740,9,135,158,239
20350,dhole,images/Images/n02115913-dhole/n02115913_3743.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3743,31,6,179,309
20351,dhole,images/Images/n02115913-dhole/n02115913_3753.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3753,0,99,479,335
20352,dhole,images/Images/n02115913-dhole/n02115913_38.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_38,7,5,357,495
20353,dhole,images/Images/n02115913-dhole/n02115913_3800.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3800,0,220,289,410
20354,dhole,images/Images/n02115913-dhole/n02115913_3842.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3842,115,33,495,396
20355,dhole,images/Images/n02115913-dhole/n02115913_3850.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3850,59,13,150,113
20356,dhole,images/Images/n02115913-dhole/n02115913_3854.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3854,107,78,330,185
20357,dhole,images/Images/n02115913-dhole/n02115913_3863.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3863,427,177,494,222
20358,dhole,images/Images/n02115913-dhole/n02115913_3875.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3875,40,13,423,463
20359,dhole,images/Images/n02115913-dhole/n02115913_3878.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3878,202,123,437,293
20360,dhole,images/Images/n02115913-dhole/n02115913_3902.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3902,33,47,246,293
20361,dhole,images/Images/n02115913-dhole/n02115913_3918.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3918,10,30,397,276
20362,dhole,images/Images/n02115913-dhole/n02115913_3991.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3991,107,61,434,270
20363,dhole,images/Images/n02115913-dhole/n02115913_3994.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3994,22,49,256,195
20364,dhole,images/Images/n02115913-dhole/n02115913_3998.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_3998,112,26,279,360
20365,dhole,images/Images/n02115913-dhole/n02115913_4025.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4025,0,9,123,208
20366,dhole,images/Images/n02115913-dhole/n02115913_4031.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4031,0,58,43,175
20367,dhole,images/Images/n02115913-dhole/n02115913_4032.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4032,146,25,499,355
20368,dhole,images/Images/n02115913-dhole/n02115913_4047.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4047,99,5,410,323
20369,dhole,images/Images/n02115913-dhole/n02115913_4055.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4055,172,99,357,314
20370,dhole,images/Images/n02115913-dhole/n02115913_4059.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4059,69,94,455,266
20371,dhole,images/Images/n02115913-dhole/n02115913_4082.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4082,217,116,468,194
20372,dhole,images/Images/n02115913-dhole/n02115913_4110.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4110,170,129,257,204
20373,dhole,images/Images/n02115913-dhole/n02115913_4117.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4117,138,58,489,405
20374,dhole,images/Images/n02115913-dhole/n02115913_4119.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4119,57,137,488,310
20375,dhole,images/Images/n02115913-dhole/n02115913_4128.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4128,61,164,595,399
20376,dhole,images/Images/n02115913-dhole/n02115913_4129.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4129,40,53,368,246
20377,dhole,images/Images/n02115913-dhole/n02115913_4144.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4144,268,192,446,386
20378,dhole,images/Images/n02115913-dhole/n02115913_4163.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4163,167,48,397,247
20379,dhole,images/Images/n02115913-dhole/n02115913_4179.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4179,0,115,201,244
20380,dhole,images/Images/n02115913-dhole/n02115913_4188.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4188,46,49,108,109
20381,dhole,images/Images/n02115913-dhole/n02115913_423.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_423,202,105,417,322
20382,dhole,images/Images/n02115913-dhole/n02115913_4266.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4266,48,25,216,343
20383,dhole,images/Images/n02115913-dhole/n02115913_4273.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4273,199,83,278,312
20384,dhole,images/Images/n02115913-dhole/n02115913_4275.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4275,86,37,472,278
20385,dhole,images/Images/n02115913-dhole/n02115913_4308.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4308,176,55,557,331
20386,dhole,images/Images/n02115913-dhole/n02115913_4313.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4313,76,11,287,199
20387,dhole,images/Images/n02115913-dhole/n02115913_4320.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4320,44,48,497,369
20388,dhole,images/Images/n02115913-dhole/n02115913_4336.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4336,58,103,462,293
20389,dhole,images/Images/n02115913-dhole/n02115913_44.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_44,77,16,295,224
20390,dhole,images/Images/n02115913-dhole/n02115913_4429.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4429,76,15,282,304
20391,dhole,images/Images/n02115913-dhole/n02115913_4542.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_4542,8,121,2048,1723
20392,dhole,images/Images/n02115913-dhole/n02115913_520.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_520,18,85,461,312
20393,dhole,images/Images/n02115913-dhole/n02115913_539.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_539,70,99,476,593
20394,dhole,images/Images/n02115913-dhole/n02115913_5392.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_5392,40,26,199,184
20395,dhole,images/Images/n02115913-dhole/n02115913_5418.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_5418,1,36,102,117
20396,dhole,images/Images/n02115913-dhole/n02115913_5469.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_5469,70,62,211,162
20397,dhole,images/Images/n02115913-dhole/n02115913_5507.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_5507,12,6,221,254
20398,dhole,images/Images/n02115913-dhole/n02115913_5593.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_5593,8,1,166,223
20399,dhole,images/Images/n02115913-dhole/n02115913_564.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_564,139,56,489,408
20400,dhole,images/Images/n02115913-dhole/n02115913_593.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_593,149,42,499,334
20401,dhole,images/Images/n02115913-dhole/n02115913_612.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_612,38,145,332,498
20402,dhole,images/Images/n02115913-dhole/n02115913_614.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_614,117,80,443,282
20403,dhole,images/Images/n02115913-dhole/n02115913_676.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_676,0,6,335,332
20404,dhole,images/Images/n02115913-dhole/n02115913_678.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_678,126,11,232,232
20405,dhole,images/Images/n02115913-dhole/n02115913_739.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_739,81,159,255,274
20406,dhole,images/Images/n02115913-dhole/n02115913_750.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_750,59,138,467,304
20407,dhole,images/Images/n02115913-dhole/n02115913_90.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_90,0,5,499,332
